AMBIENT TEMPERATURE (UNTERHACHING)
degC
3.916166667
3.999
4.106166667
4.142666667
4.082666667
4.043166667
4.013
4.055833333
3.805
4.233333333
4.658666667
5.244666667
4.184
3.889333333
4.040666667
4.0715
4.025333333
3.844166667
3.736666667
3.434833333
3.230833333
3.104833333
2.652833333
2.130833333
1.949666667
1.755333333
1.612
1.461833333
1.430166667
1.3855
1.3035
1.131666667
1.091
1.205
1.208166667
1.252666667
1.313333333
1.2785
1.157833333
0.921833333
0.821166667
0.7425
0.815166667
0.753333333
0.936833333
0.905333333
1.0375
1.1935
0.976166667
0.980333333
0.9325
0.937666667
0.938166667
0.986666667
0.922166667
1.341333333
1.685833333
2.480666667
3.387
3.823333333
3.6795
2.753
3.287
3.025333333
2.317833333
1.368666667
0.868333333
0.592666667
0.335333333
-0.210333333
-0.561666667
-0.527666667
-0.754166667
-0.684666667
-0.606666667
-0.6555
-0.822666667
-0.640833333
-0.345833333
0.294666667
0.8675
1.568333333
3.021333333
4.089666667
4.066666667
4.3495
4.414666667
4.269
3.9205
3.182666667
2.7605
3.151666667
3.315833333
3.237666667
2.991166667
2.441666667
1.1125
0.742333333
0.947333333
0.224333333
0.076
-0.184833333
0.175166667
0.545
1.201166667
1.644833333
2.3105
3.503333333
4.156333333
4.693833333
5.144166667
4.917666667
4.581833333
4.030166667
3.541
2.907166667
2.499166667
2.006
1.589166667
1.845
1.905833333
2.238666667
2.275166667
1.8925
1.292666667
0.691166667
0.583666667
1.0525
1.445333333
2.240333333
3.319
4.325666667
5.1215
5.831166667
5.7725
5.196666667
4.539833333
3.919333333
3.3625
2.810666667
2.8555
2.999
2.912
2.8075
2.547
2.241166667
2.1675
1.976166667
2.176166667
2.394
2.539333333
2.639
2.442166667
2.729333333
3.319666667
3.9305
4.132666667
4.306166667
4.410166667
4.331
3.993
3.591
3.022333333
2.973166667
3.190166667
4.147333333
4.956
5.044333333
4.9605
4.368666667
4.334333333
4.6665
4.457166667
4.012833333
3.396166667
2.968666667
3.257833333
4.209333333
5.252166667
5.870666667
6.057
5.974833333
5.787166667
5.933666667
5.600333333
5.1535
4.9985
4.855833333
4.531666667
4.224166667
4.0655
3.927833333
3.951666667
4.093
4.140166667
4.274666667
4.217
4.242833333
4.357166667
4.4875
4.509
4.949
5.564666667
6.0795
6.422
6.7285
6.719666667
6.644833333
6.479833333
6.321
6.147166667
6.043333333
5.954666667
5.870666667
5.7255
5.295333333
4.469666667
4.0115
3.270666667
2.503
2.493666667
2.637333333
2.937666667
3.2675
3.531833333
4.138166667
5.6885
6.264166667
5.892666667
6.125666667
6.154
6.006
5.853833333
5.530666667
5.294833333
4.993333333
5.0665
5.1245
5.2165
5.210666667
5.032666667
4.847833333
4.747833333
4.683666667
4.633166667
4.586833333
4.413166667
4.334166667
4.290666667
4.385666667
4.551666667
4.769166667
5.1925
5.523833333
5.7665
5.813333333
5.505333333
5.179833333
5.1955
5.441666667
5.1555
5.6025
5.547833333
5.242833333
4.925666667
4.638666667
5.1555
5.31
4.937666667
4.890333333
4.708833333
4.859833333
3.317166667
1.814666667
1.434166667
2.033666667
3.150833333
3.559666667
4.099
4.036166667
3.813666667
3.702833333
3.6065
3.2495
3.332166667
3.121833333
2.939
2.379
1.975833333
1.848333333
1.9405
1.773666667
1.732666667
1.8965
1.880833333
2.022666667
2.167333333
2.259833333
3.2705
2.492833333
2.013833333
2.43
2.895
3.260333333
3.205666667
3.007166667
2.6585
2.3655
2.449833333
2.32
2.156333333
2.450666667
2.2485
2.0575
1.974833333
1.4045
0.77
-0.162166667
-0.4075
-0.722
-0.877666667
-0.139666667
0.215
0.784666667
1.355
1.7465
2.207333333
2.332166667
2.229
1.605
1.191333333
1.1755
0.733
1.136166667
1.495
1.63
1.827666667
1.618833333
1.693833333
1.568333333
0.808833333
0.982
0.831166667
0.121166667
0.087666667
0.200333333
0.38
0.627666667
0.585333333
0.986166667
0.803666667
0.701666667
0.588166667
0.667666667
0.539166667
0.317166667
0.198666667
-0.431666667
-0.539666667
-0.4975
-0.484166667
-0.487833333
-0.481166667
-0.490166667
-0.628666667
-0.573333333
-0.5545
-0.535166667
-0.793333333
-0.8415
-0.705666667
-0.339166667
-0.297333333
-0.382333333
-0.593333333
-0.428
-0.5595
-0.771833333
-0.943833333
-0.910666667
-0.781166667
-0.985
-1.139166667
-1.1915
-1.442666667
-1.847166667
-1.863333333
-1.955333333
-1.9285
-2.060333333
-2.171833333
-2.4215
-2.717166667
-1.8925
-1.468
-1.205166667
-1.497666667
-0.785833333
-1.034166667
-1.3325
-2.006
-2.706666667
-2.583
-2.6825
-2.862333333
-2.962333333
-3.186166667
-3.302166667
-3.387666667
-3.9905
-4.623666667
-4.872666667
-4.106833333
-4.464166667
-6.538
-7.702833333
-5.374333333
-5.3335
-5.062166667
-4.857
-4.428833333
-4.321
-4.036166667
-4.286166667
-4.9485
-6.021
-7.117333333
-6.8895
-6.486666667
-6.461833333
-6.719166667
-7.007833333
-7.179
-7.718666667
-8.1385
-7.965666667
-7.781166667
-7.617666667
-8.162
-8.233166667
-7.706333333
-7.064166667
-5.714833333
-4.134
-3.218666667
-2.606666667
-2.2085
-2.014666667
-2.257833333
-2.365666667
-2.3985
-2.9435
-3.292
-3.64
-3.493333333
-3.355
-3.081166667
-2.75
-2.622333333
-2.557666667
-2.8275
-2.641333333
-2.581333333
-3.143
-4.2275
-3.906
-2.5065
-1.695166667
-1.079166667
-0.8805
-0.7465
-0.689833333
-1.353333333
-2.611166667
-2.8755
-3.070166667
-3.313833333
-3.038666667
-2.910166667
-3.043333333
-3.578833333
-3.3225
-3.9155
-3.769333333
-3.212
-2.861166667
-2.599
-2.519166667
-2.281166667
-1.842166667
-1.181333333
-0.708333333
-0.723833333
-0.2045
-0.234666667
-1.183333333
-2.303166667
-2.682
-2.723166667
-2.699666667
-3.625333333
-4.676333333
-5.228
-7.069333333
-8.758666667
-9.4915
-8.6635
-6.602
-6.2745
-6.366166667
-6.774166667
-6.992166667
-7.242666667
-7.518
-6.7715
-5.995166667
-5.859333333
-5.579666667
-5.230166667
-4.564833333
-4.262166667
-5.049833333
-5.9405
-7.431833333
-8.394
-9.446333333
-9.935333333
-9.483666667
-9.902
-9.622666667
-8.655833333
-7.248833333
-6.031833333
-4.772333333
-3.210833333
-1.288
0.2955
1.177666667
1.846666667
2.055166667
2.758333333
3.1525
3.254833333
3.130333333
2.558
2.067833333
2.052
1.585
1.247833333
1.557833333
1.534166667
0.641833333
0.096
-0.581333333
-1.201833333
-1.849
-2.063333333
-2.635333333
-2.605833333
-2.0695
-1.499833333
-0.292166667
0.5245
1.126333333
1.901666667
2.541833333
3.341833333
3.115166667
2.716333333
2.032333333
1.8575
1.8665
1.694333333
1.624333333
1.631166667
1.503
1.429
1.845333333
2.027333333
2.412333333
2.0965
2.4245
2.553833333
2.840333333
3.069833333
3.413333333
4.452333333
5.238333333
6.397
7.523833333
8.417833333
8.333333333
6.949833333
5.7
4.326833333
3.301666667
2.4165
1.971166667
2.650833333
1.8975
2.421
2.719
2.119166667
1.346833333
0.847333333
0.774833333
1.4675
2.2345
2.845666667
3.8485
4.871166667
5.486666667
7.918333333
8.094
9.082
11.936
11.44683333
9.704833333
7.874833333
7.776333333
7.630833333
7.777166667
7.769333333
7.604166667
7.398166667
6.922833333
6.835666667
6.526833333
6.085833333
4.918833333
4.846333333
5.811833333
6.213833333
7.671333333
8.421666667
9.702333333
11.705
13.498
13.64483333
13.64733333
12.76833333
11.03633333
10.52966667
9.976
9.4025
10.5175
10.18983333
9.385333333
9.354333333
9.084833333
8.611333333
8.805666667
9.298166667
10.81233333
11.37666667
11.61466667
11.58
11.76483333
12.33033333
12.73083333
12.7175
12.33816667
11.68166667
10.25683333
8.779333333
8.29
7.627333333
6.919666667
6.8475
6.948
6.924166667
6.840166667
6.530833333
6.484666667
6.753333333
7.326
7.283666667
6.934166667
6.165333333
6.0195
5.857666667
5.9195
6.356833333
6.993666667
7.8665
8.824833333
8.869333333
9.193833333
8.767833333
7.762666667
6.6325
5.605
4.281333333
3.474666667
2.913833333
2.707833333
2.907833333
3.148666667
2.9295
1.7195
1.2235
1.114833333
0.833666667
0.889
1.827166667
3.994166667
6.087666667
7.283833333
8.218666667
8.918
8.952333333
8.840833333
8.306666667
7.4105
7.073
7.557
8.361
6.826833333
5.982
5.702
5.543
4.516
3.3715
2.316
1.536833333
1.5495
1.609833333
1.733833333
1.8695
2.155333333
2.588833333
2.873
3.230333333
3.040333333
2.538666667
1.935
1.7015
1.784666667
2.1285
2.302166667
2.581
4.382166667
6.627666667
7.764666667
8.047666667
8.464
9.013333333
9.596166667
10.31483333
10.55083333
10.8135
10.97816667
10.86333333
11.0305
11.52616667
11.56783333
11.68666667
11.93066667
12.4955
12.62233333
11.871
11.09666667
10.62933333
9.9235
9.376833333
9.251
9.309833333
9.056166667
8.7905
8.374666667
8.145666667
7.999333333
7.5955
7.167166667
6.535
6.904
7.765333333
8.345166667
8.9305
9.603666667
10.61466667
10.992
11.35466667
11.34883333
10.97766667
10.25383333
9.523666667
9.08
9.2965
9.295666667
9.080166667
9.0145
8.962
9.003666667
9.3085
9.043166667
5.766
4.8415
4.323666667
4.162833333
3.372166667
2.977166667
1.862666667
2.020833333
2.329166667
2.431166667
2.648333333
2.723833333
2.9535
2.975833333
1.757666667
1.740833333
1.626166667
1.174166667
1.098333333
1.218833333
0.8915
0.900833333
0.942
0.966666667
1.247833333
1.363833333
1.3645
1.300333333
1.619833333
1.760333333
1.986
2.3885
2.915
3.400666667
2.893166667
1.800333333
1.374833333
1.1275
1.075333333
1.907
2.696333333
2.784
2.774166667
2.821166667
2.548
2.872333333
2.438333333
1.521166667
2.087333333
2.096666667
2.205833333
1.7025
1.454166667
1.9225
2.880333333
4.381833333
4.834166667
5.388333333
5.761
6.3915
6.446833333
6.046666667
5.281
3.575833333
2.702833333
2.442833333
2.141
2.113
2.284166667
1.712833333
0.351833333
-0.326
-0.594833333
-0.762
-0.895833333
-0.6545
0.6895
2.289666667
4.621166667
7.514666667
9.522666667
11.983
12.69916667
12.61516667
11.85933333
9.916833333
8.238166667
6.967
6.0195
5.083666667
5.6735
5.951166667
3.621166667
7.450833333
7.6525
8.557
8.748666667
8.2815
7.8085
7.675
8.1145
8.359
10.01283333
11.29366667
11.78616667
12.96216667
13.02583333
12.46566667
11.642
8.698833333
7.585166667
7.416833333
6.846833333
6.3485
5.220333333
4.058
3.751
3.817333333
3.8865
3.939666667
3.999333333
3.3445
2.446
2.393166667
3.595833333
5.695666667
7.3745
8.451166667
9.58
10.72466667
11.62066667
11.7425
11.6335
10.68683333
11.3915
11.61966667
11.21966667
10.80983333
10.1105
9.426
6.9365
6.242166667
5.821333333
5.9125
6.331833333
6.049166667
5.377833333
4.814666667
5.108666667
6.003333333
7.198666667
8.6105
9.551166667
9.649833333
10.19583333
10.81
10.8545
10.20483333
9.391
9.238166667
9.398333333
8.592166667
5.0255
4.871
4.8975
4.897
4.082166667
3.631666667
3.496666667
3.034166667
1.242833333
1.2315
1.271166667
1.326833333
1.844166667
2.731333333
3.185333333
3.851333333
3.485166667
3.405166667
3.134833333
3.012
2.841166667
2.508833333
2.642666667
2.7895
2.1245
2.686833333
3.056166667
2.446
1.101666667
0.9185
0.867833333
1.612333333
1.5445
1.632333333
2.198166667
2.800666667
3.521
4.362
5.446666667
5.68
5.452
5.497
5.335666667
4.2585
2.945
0.941333333
-0.229666667
-1.208666667
-1.687166667
-2.310833333
-2.168
-2.755
-2.805166667
-2.106833333
-1.864166667
-1.909
-1.3555
-1.518333333
-1.458833333
0.0855
1.719666667
3.0035
3.8525
4.3245
4.784
4.823
4.486166667
3.440833333
2.848166667
2.614666667
2.4785
2.431
2.314833333
1.986333333
2.0585
1.996666667
1.795333333
1.4165
1.132333333
1.0605
1.310166667
1.859
2.509
3.117166667
3.983
5.018166667
6.187
7.0235
7.483
7.683
7.043333333
6.040666667
5.4635
4.845666667
4.157333333
4.4875
4.473666667
4.753166667
4.522833333
5.4845
5.840333333
5.597166667
4.444666667
3.587833333
2.695
1.980666667
3.228
5.697833333
7.080833333
8.3
8.607
8.8945
8.9585
8.912833333
8.617833333
7.900166667
5.921666667
4.218666667
2.359166667
1.912333333
2.041666667
2.235333333
2.316166667
2.667666667
2.6505
2.438
2.419166667
1.852333333
1.0925
1.063333333
1.659666667
2.691666667
4.010166667
4.844333333
5.5355
6.190833333
6.4265
6.096
5.555166667
5.197833333
4.752833333
4.302166667
4.146833333
3.464833333
3.304666667
3.347166667
3.389166667
3.081166667
2.918833333
2.716166667
2.357166667
1.997166667
1.741833333
1.705166667
1.448166667
1.245
1.172833333
1.230833333
1.365666667
1.4975
1.720166667
1.964333333
2.302166667
2.471
2.496333333
2.522
2.429333333
2.130333333
1.8225
1.539
1.460166667
1.336333333
1.303666667
1.3645
1.226833333
1.014833333
0.747666667
0.603166667
0.67
0.79
0.828833333
0.9455
1.3785
2.105166667
2.548333333
2.782833333
2.826
2.502333333
2.286666667
2.2295
2.159333333
2.1685
2.065333333
2.087666667
1.948166667
2.0135
2.034666667
2.121333333
2.033333333
2.031166667
2.0115
1.947166667
2.091333333
2.264
2.367666667
2.5365
3.3745
3.799833333
4.005
4.083666667
4.005333333
3.749666667
3.454833333
3.073333333
1.863833333
1.355166667
1.3695
0.1725
-0.257333333
-0.564666667
0.061833333
0.8885
1.123
1.444833333
1.666833333
1.9195
2.472
3.2955
2.954833333
3.117666667
3.606166667
3.768333333
4.204833333
4.095166667
4.220833333
3.876166667
3.558833333
2.665333333
2.575833333
2.007166667
1.7715
1.782166667
1.224833333
0.8135
0.7765
0.316166667
0.052666667
0.002333333
-0.181833333
0.034333333
0.999333333
2.1815
3.257833333
4.4565
5.189333333
2.804
1.632666667
1.9215
3.573
4.364333333
4.608833333
4.635166667
4.879666667
5.433333333
6.421666667
7.295166667
7.968833333
8.291666667
8.9345
9.353666667
9.547166667
10.316
10.75016667
11.0505
11.473
11.77933333
12.10316667
12.62383333
13.56366667
14.46
14.67866667
14.93016667
14.46666667
13.87266667
13.056
12.02116667
11.16766667
9.793333333
8.214
9.695666667
11.74066667
11.731
10.37283333
9.11
8.589166667
7.908333333
10.5745
11.46316667
12.30866667
13.935
14.9615
15.90983333
16.539
17.04066667
17.081
16.485
15.66883333
14.8255
13.801
12.658
13.03216667
13.01033333
12.68716667
12.11583333
11.56833333
10.92366667
10.246
10.15366667
9.736166667
9.3325
8.920666667
8.734833333
9.059666667
9.7665
10.188
9.764166667
9.918333333
9.182833333
9.822333333
9.1625
4.156833333
2.600166667
1.550333333
1.1925
1.264333333
1.456166667
1.437333333
1.310666667
1.134666667
0.8495
0.445333333
0.406833333
0.365833333
0.477
0.531666667
0.577666667
0.8265
1.247166667
1.379833333
2.105833333
2.654
3.703166667
4.461
4.594666667
4.450833333
3.636833333
2.993333333
2.358166667
2.163666667
1.853833333
1.945333333
1.7195
1.046666667
0.807333333
0.662
0.586
0.551333333
0.465666667
0.339666667
0.103333333
0.282333333
0.528333333
0.605
0.493666667
0.452166667
0.9785
0.931666667
1.387833333
1.3805
1.141333333
1.006333333
0.9335
0.663
0.471833333
0.575166667
0.409666667
0.335833333
0.067666667
-0.21
-0.380833333
-0.792666667
-1.0555
-1.2965
-1.758166667
-2.009333333
0.162166667
0.8325
1.143833333
1.447666667
2.078666667
2.578833333
2.577666667
2.548833333
1.931333333
1.160666667
0.480333333
-0.172666667
-0.666833333
-0.829333333
-1.039666667
-1.296166667
-2.158
-2.814
-3.271166667
-3.968666667
-3.868666667
-3.970833333
-3.604
-2.382833333
-1.362
-0.6125
0.754333333
2.348666667
3.896333333
5.073
5.645166667
5.795833333
5.052
4.0735
3.0615
2.393333333
1.9005
0.530333333
0.251333333
0.345166667
-0.314
0.019333333
0.201333333
0.328666667
0.246833333
0.444833333
0.629666667
0.816833333
1.475333333
2.101
2.8455
3.781
4.542666667
5.622333333
5.996166667
5.7225
4.7295
3.860333333
3.039666667
2.542
2.415
2.132166667
1.864166667
1.716333333
1.848166667
1.593333333
1.62
1.6825
1.844666667
2.006333333
2.309
2.608833333
2.8415
2.944333333
3.368166667
3.755
3.610833333
3.242333333
3.665666667
3.432
2.168833333
0.962333333
0.9495
0.873
0.736
0.4495
-0.054833333
-0.334333333
-0.501833333
-0.6185
-0.721333333
-0.856333333
-0.871
-0.869166667
-0.792833333
-0.6425
-0.48
-0.386833333
-0.22
0.148666667
0.458666667
0.969333333
1.127833333
1.118
1.048666667
0.998166667
0.823666667
0.542333333
-0.161333333
-0.270666667
0.241166667
0.866833333
1.047166667
1.074
1.133833333
1.169
1.2565
1.395166667
2.144833333
2.818166667
3.627666667
4.300166667
5.389333333
6.272333333
7.163833333
7.305166667
7.26
6.510666667
5.75
4.185333333
2.1415
1.532
1.626
1.5605
1.701166667
1.430666667
1.3155
1.311333333
1.304
1.806666667
1.188
0.963
0.823333333
0.927833333
1.195833333
1.678833333
2.39
3.404833333
4.180166667
4.339666667
4.124
3.952166667
3.5865
2.850666667
2.2365
1.464
1.492
1.359166667
1.5315
1.627
1.3615
1.3465
1.3715
0.961166667
0.622333333
-0.089833333
0.646
1.513333333
2.617833333
3.4
4.407833333
5.080666667
5.597333333
6.0485
6.387666667
6.208333333
5.711333333
5.097833333
4.521
4.215833333
3.660333333
3.104166667
2.575
2.4335
2.419166667
2.448333333
2.759166667
2.523666667
2.5165
1.514166667
1.052333333
2.4355
5.274666667
6.538666667
6.613
7.276333333
7.352
7.4085
7.263833333
6.941
5.9115
4.129666667
2.120333333
1.500666667
1.391
1.283333333
1.123833333
1.196833333
1.485666667
1.505166667
1.424666667
1.587833333
1.598166667
1.751166667
1.895166667
2.003166667
2.377833333
2.899
3.134166667
3.94
4.527666667
4.634666667
5.296333333
5.045333333
4.3885
2.777166667
1.610166667
1.531166667
1.1895
0.983666667
0.2225
-0.543333333
-0.398833333
-0.123666667
-0.0805
-0.233833333
-0.395333333
-0.396
-0.133666667
0.665333333
2.215
2.899333333
2.794333333
2.895833333
3.296666667
3.6975
4.011833333
3.816833333
3.336833333
2.597
2.012166667
1.4845
1.067333333
0.549
0.442333333
0.110666667
-0.049166667
-0.368666667
-0.4655
-0.458333333
-0.5205
-0.353666667
0.060666667
0.451166667
0.535833333
1.03
1.8225
2.877333333
3.3525
3.973166667
3.849
3.554333333
2.593166667
2.097833333
1.503833333
0.972833333
0.563333333
-0.155666667
-0.542
-0.951666667
-1.619833333
-2.077833333
-2.545333333
-2.879166667
-2.583
-2.629
-2.2095
-1.1085
-0.602166667
-0.018166667
0.342666667
1.084166667
1.855833333
2.4485
3.2435
3.867666667
3.819333333
2.987
0.874833333
-0.121
-0.604166667
-1.013666667
-1.523166667
-1.92
-2.405
-2.798833333
-2.489333333
-1.105333333
-0.634333333
-0.776333333
-0.351333333
0.3825
0.991666667
1.910833333
2.591166667
3.620666667
4.122333333
4.6045
5.165333333
5.640833333
5.469833333
4.1685
2.15
1.055833333
0.653666667
0.7975
-0.173166667
-0.612833333
-0.583666667
-0.926666667
-1.478666667
-1.937333333
-2.114166667
-2.128
-1.865833333
0.100833333
1.619
3.464166667
4.665666667
5.750666667
6.270166667
6.250166667
5.884666667
5.557833333
5.217833333
5.005833333
4.8275
4.505666667
4.249666667
3.9695
3.890333333
3.842166667
3.770166667
3.679333333
3.544666667
3.4075
3.208833333
3.0275
2.9615
3.137166667
3.499
3.942333333
4.344833333
4.655833333
4.938666667
5.072166667
5.008333333
4.953833333
4.848333333
4.519833333
4.041333333
3.7305
3.409833333
3.219333333
3.144166667
3.107166667
3.018
2.8005
2.511333333
2.407833333
2.340166667
2.182333333
2.151
2.424
2.894166667
3.514666667
4.307666667
4.222166667
4.652666667
5.178666667
5.2455
5.228166667
4.8945
4.592166667
4.329166667
4.031166667
3.716833333
3.5145
3.383166667
3.1975
2.988
2.6515
2.275
2.053166667
1.846333333
1.6225
1.483333333
1.532
1.779333333
2.376
3.022166667
3.929
5.0495
5.635166667
5.8675
5.757
5.2325
4.2895
3.043166667
2.449166667
1.296833333
-0.228666667
-0.798333333
-1.554166667
-1.9825
-2.523
-2.883666667
-3.370666667
-2.600666667
-1.812166667
-0.843666667
-0.007666667
0.424666667
0.374833333
0.583833333
0.648
0.736
0.704833333
0.549
0.441666667
0.573166667
0.632666667
0.6675
0.537
0.395
0.278666667
0.189333333
0.169
0.163833333
0.040166667
0.032333333
-0.064166667
-0.796
-1.078666667
-0.971166667
-0.8605
-0.3435
0.5075
1.149166667
2.933166667
3.6685
4.436166667
4.75
4.7855
4.525
3.825666667
2.737333333
1.950833333
1.518
1.3535
0.700666667
0.271833333
-0.339333333
-0.408333333
-0.361833333
-1.077666667
-1.336166667
-1.498166667
-0.859166667
-0.021
1.806
3.306833333
5.02
6.502
7.808666667
8.924833333
9.563666667
9.653833333
8.996166667
7.625666667
6.326333333
4.162666667
2.0485
0.921333333
0.000333333
-0.462333333
-1.131333333
-1.3215
-1.535333333
-1.980166667
-2.406333333
-2.161
0.095166667
3.869
6.361333333
7.612333333
8.645666667
9.584666667
10.37733333
11.0615
11.58066667
11.56583333
11.011
9.479333333
6.91
3.950333333
2.3735
1.080166667
0.941166667
0.870333333
0.4645
0.953666667
1.612666667
1.824833333
1.562666667
1.232666667
2.349
